time,Direction [deg],Gusts [m/s],Speed [m/s]
2019-02-16 06:30:00+00:00,108.0,3.2,2.6
2019-02-16 06:36:00+00:00,105.0,4.0,3.2
2019-02-16 06:42:00+00:00,109.0,3.8,2.5
2019-02-16 06:48:00+00:00,104.0,4.3,3.6
2019-02-16 06:54:00+00:00,101.0,4.2,3.3
2019-02-16 07:00:00+00:00,105.0,3.9,2.4
2019-02-16 07:06:00+00:00,103.0,3.3,2.3
2019-02-16 07:12:00+00:00,104.0,2.9,2.0
2019-02-16 07:18:00+00:00,95.0,3.7,3.1
2019-02-16 07:24:00+00:00,90.0,3.7,3.0
2019-02-16 07:30:00+00:00,90.0,3.6,3.3
2019-02-16 07:36:00+00:00,95.0,3.5,2.7
2019-02-16 07:42:00+00:00,93.0,3.5,2.9
2019-02-16 07:48:00+00:00,98.0,3.5,3.1
2019-02-16 07:54:00+00:00,98.0,3.7,2.8
2019-02-16 08:00:00+00:00,95.0,3.8,3.0
2019-02-16 08:06:00+00:00,91.0,3.1,2.5
2019-02-16 08:12:00+00:00,87.0,3.6,3.0
2019-02-16 08:18:00+00:00,90.0,3.6,2.9
2019-02-16 08:24:00+00:00,89.0,3.7,3.0
2019-02-16 08:30:00+00:00,90.0,3.9,3.0
2019-02-16 08:36:00+00:00,91.0,3.9,2.7
2019-02-16 08:42:00+00:00,89.0,4.3,3.5
2019-02-16 08:48:00+00:00,93.0,4.4,3.3
2019-02-16 08:54:00+00:00,95.0,4.5,3.4
2019-02-16 09:00:00+00:00,88.0,4.8,4.3
2019-02-16 09:06:00+00:00,89.0,5.0,4.1
2019-02-16 09:12:00+00:00,87.0,4.6,3.9
2019-02-16 09:18:00+00:00,89.0,4.3,3.4
2019-02-16 09:24:00+00:00,93.0,4.0,3.0
2019-02-16 09:30:00+00:00,89.0,3.8,3.3
2019-02-16 09:36:00+00:00,89.0,3.7,3.0
2019-02-16 09:42:00+00:00,85.0,4.2,3.6
2019-02-16 09:48:00+00:00,86.0,4.2,3.7
2019-02-16 09:54:00+00:00,88.0,3.8,2.7
2019-02-16 10:00:00+00:00,86.0,3.7,2.7
2019-02-16 10:06:00+00:00,84.0,3.6,2.4
2019-02-16 10:12:00+00:00,88.0,3.5,3.1
2019-02-16 10:18:00+00:00,92.0,3.2,2.4
2019-02-16 10:24:00+00:00,88.0,3.7,3.3
2019-02-16 10:30:00+00:00,86.0,4.0,3.5
2019-02-16 10:36:00+00:00,87.0,4.4,3.9
2019-02-16 10:42:00+00:00,89.0,4.2,3.6
2019-02-16 10:48:00+00:00,92.0,3.9,3.4
2019-02-16 10:54:00+00:00,88.0,3.8,3.1
2019-02-16 11:00:00+00:00,92.0,3.4,3.0
2019-02-16 11:06:00+00:00,91.0,3.7,2.9
2019-02-16 11:12:00+00:00,87.0,3.7,3.1
2019-02-16 11:18:00+00:00,81.0,4.1,3.4
2019-02-16 11:24:00+00:00,88.0,4.4,3.2
2019-02-16 11:30:00+00:00,86.0,4.3,3.1
2019-02-16 11:36:00+00:00,86.0,4.1,3.1
2019-02-16 11:42:00+00:00,88.0,4.2,3.6
2019-02-16 11:48:00+00:00,87.0,4.3,3.3
2019-02-16 11:54:00+00:00,85.0,4.1,3.2
2019-02-16 12:00:00+00:00,88.0,4.5,4.0
2019-02-16 12:06:00+00:00,94.0,4.1,3.4
2019-02-16 12:12:00+00:00,97.0,3.9,3.4
2019-02-16 12:18:00+00:00,92.0,3.5,2.7
2019-02-16 12:24:00+00:00,120.0,2.8,1.2
2019-02-16 12:30:00+00:00,136.0,1.5,1.2
2019-02-16 12:36:00+00:00,123.0,1.7,1.4
2019-02-16 12:42:00+00:00,113.0,2.0,1.9
2019-02-16 12:48:00+00:00,114.0,1.9,1.5
2019-02-16 12:54:00+00:00,99.0,1.4,1.2
2019-02-16 13:00:00+00:00,89.0,1.5,1.4
2019-02-16 13:06:00+00:00,89.0,1.5,1.3
2019-02-16 13:12:00+00:00,81.0,1.5,1.4
2019-02-16 13:18:00+00:00,78.0,2.2,2.0
2019-02-16 13:24:00+00:00,77.0,2.1,1.7
2019-02-16 13:30:00+00:00,78.0,2.0,1.7
2019-02-16 13:36:00+00:00,73.0,1.9,1.5
2019-02-16 13:42:00+00:00,76.0,2.1,1.9
2019-02-16 13:48:00+00:00,75.0,2.1,1.6
2019-02-16 13:54:00+00:00,77.0,2.4,2.1
2019-02-16 14:00:00+00:00,74.0,2.8,1.9
2019-02-16 14:06:00+00:00,70.0,2.9,2.7
2019-02-16 14:12:00+00:00,70.0,3.2,2.8
2019-02-16 14:18:00+00:00,67.0,3.0,2.8
2019-02-16 14:24:00+00:00,68.0,2.7,2.5
2019-02-16 14:30:00+00:00,78.0,2.6,2.3
2019-02-16 14:36:00+00:00,78.0,2.8,2.0
2019-02-16 14:42:00+00:00,60.0,2.5,2.2
2019-02-16 14:48:00+00:00,55.0,2.5,1.7
2019-02-16 14:54:00+00:00,49.0,1.9,1.7
2019-02-16 15:00:00+00:00,71.0,1.9,1.4
2019-02-16 15:06:00+00:00,66.0,2.1,1.8
2019-02-16 15:12:00+00:00,75.0,1.7,1.2
2019-02-16 15:18:00+00:00,83.0,1.4,1.0
2019-02-16 15:24:00+00:00,307.0,1.5,1.1
2019-02-16 15:30:00+00:00,322.0,2.0,1.4
2019-02-16 15:36:00+00:00,329.0,2.5,2.2
2019-02-16 15:42:00+00:00,325.0,2.7,2.2
2019-02-16 15:48:00+00:00,308.0,3.3,2.7
2019-02-16 15:54:00+00:00,315.0,5.3,3.5
2019-02-16 16:00:00+00:00,340.0,10.7,9.3
2019-02-16 16:06:00+00:00,346.0,10.8,9.4
2019-02-16 16:12:00+00:00,350.0,10.1,8.9
2019-02-16 16:18:00+00:00,352.0,9.7,7.8
2019-02-16 16:24:00+00:00,349.0,8.9,7.3
2019-02-16 16:30:00+00:00,353.0,8.0,6.3
2019-02-16 16:36:00+00:00,6.0,8.0,5.3
2019-02-16 16:42:00+00:00,11.0,6.7,5.3
2019-02-16 16:48:00+00:00,13.0,8.1,6.1
2019-02-16 16:54:00+00:00,15.0,8.2,6.1
2019-02-16 17:00:00+00:00,21.0,7.8,6.6
2019-02-16 17:06:00+00:00,22.0,7.6,5.7
2019-02-16 17:12:00+00:00,25.0,6.1,5.3
2019-02-16 17:18:00+00:00,26.0,5.7,5.0
2019-02-16 17:24:00+00:00,28.0,5.9,4.8
2019-02-16 17:30:00+00:00,32.0,5.9,4.6
2019-02-16 17:36:00+00:00,40.0,5.2,3.7
2019-02-16 17:42:00+00:00,48.0,4.1,2.3
2019-02-16 17:48:00+00:00,37.0,4.8,2.9
2019-02-16 17:54:00+00:00,29.0,4.5,3.4
2019-02-16 18:00:00+00:00,35.0,4.1,2.9
2019-02-16 18:06:00+00:00,27.0,3.9,3.3
2019-02-16 18:12:00+00:00,25.0,3.8,3.0
2019-02-16 18:18:00+00:00,19.0,3.7,2.8
2019-02-16 18:24:00+00:00,20.0,3.5,2.4
2019-02-16 18:30:00+00:00,10.0,3.2,2.2
2019-02-16 18:36:00+00:00,22.0,3.2,2.3
2019-02-16 18:42:00+00:00,18.0,3.0,2.1
2019-02-16 18:48:00+00:00,357.0,2.6,1.9
2019-02-16 18:54:00+00:00,338.0,2.6,2.0
2019-02-16 19:00:00+00:00,326.0,3.7,2.7
2019-02-16 19:06:00+00:00,352.0,3.6,3.0
2019-02-16 19:12:00+00:00,337.0,4.1,3.3
2019-02-16 19:18:00+00:00,326.0,3.7,2.5
2019-02-16 19:24:00+00:00,341.0,3.0,2.2
2019-02-16 19:30:00+00:00,342.0,4.5,3.7
2019-02-16 19:36:00+00:00,352.0,4.2,2.9
2019-02-16 19:42:00+00:00,314.0,3.8,2.5
2019-02-16 19:48:00+00:00,346.0,10.2,5.5
2019-02-16 19:54:00+00:00,339.0,6.2,4.3
2019-02-16 20:00:00+00:00,338.0,4.4,2.6
2019-02-16 20:06:00+00:00,323.0,2.4,0.3
2019-02-16 20:12:00+00:00,312.0,1.8,0.6
2019-02-16 20:18:00+00:00,327.0,2.5,1.7
2019-02-16 20:24:00+00:00,345.0,2.5,1.3
2019-02-16 20:30:00+00:00,351.0,2.2,1.6
2019-02-16 20:36:00+00:00,334.0,1.6,1.1
2019-02-16 20:42:00+00:00,319.0,1.7,1.2
2019-02-16 20:48:00+00:00,311.0,3.5,2.3
2019-02-16 20:54:00+00:00,313.0,16.0,13.1
2019-02-16 21:00:00+00:00,313.0,15.8,11.6
2019-02-16 21:06:00+00:00,319.0,13.6,10.8
2019-02-16 21:12:00+00:00,329.0,12.5,9.4
2019-02-16 21:18:00+00:00,338.0,10.3,6.7
2019-02-16 21:24:00+00:00,345.0,6.7,4.9
2019-02-16 21:30:00+00:00,329.0,5.2,4.4
2019-02-16 21:36:00+00:00,344.0,5.2,3.3
2019-02-16 21:42:00+00:00,342.0,3.6,3.0
2019-02-16 21:48:00+00:00,346.0,3.7,2.8
2019-02-16 21:54:00+00:00,351.0,3.8,2.3
2019-02-16 22:00:00+00:00,349.0,2.9,1.6
2019-02-16 22:06:00+00:00,335.0,2.0,0.7
2019-02-16 22:12:00+00:00,309.0,3.7,2.3
2019-02-16 22:18:00+00:00,324.0,3.6,1.5
2019-02-16 22:24:00+00:00,15.0,2.1,0.3
2019-02-16 22:30:00+00:00,320.0,0.8,0.2
2019-02-16 22:36:00+00:00,241.0,1.2,0.6
2019-02-16 22:42:00+00:00,246.0,0.9,0.0
2019-02-16 22:48:00+00:00,248.0,1.2,0.8
2019-02-16 22:54:00+00:00,247.0,1.2,0.7
2019-02-16 23:00:00+00:00,211.0,1.2,0.8
2019-02-16 23:06:00+00:00,261.0,2.4,2.1
2019-02-16 23:12:00+00:00,238.0,2.4,1.3
2019-02-16 23:18:00+00:00,303.0,11.8,8.1
2019-02-16 23:24:00+00:00,317.0,12.5,11.0
2019-02-16 23:30:00+00:00,317.0,13.3,12.3
2019-02-16 23:36:00+00:00,342.0,14.5,12.4
2019-02-16 23:42:00+00:00,348.0,13.8,11.1
2019-02-16 23:48:00+00:00,344.0,11.4,9.8
2019-02-16 23:54:00+00:00,354.0,9.8,7.4
2019-02-17 00:00:00+00:00,6.0,7.0,4.7
2019-02-17 00:06:00+00:00,1.0,4.7,3.8
2019-02-17 00:12:00+00:00,358.0,4.0,3.2
2019-02-17 00:18:00+00:00,348.0,3.8,3.4
2019-02-17 00:24:00+00:00,350.0,4.5,3.7
2019-02-17 00:30:00+00:00,351.0,3.9,3.3
2019-02-17 00:36:00+00:00,331.0,3.9,3.1
2019-02-17 00:42:00+00:00,313.0,5.9,5.1
2019-02-17 00:48:00+00:00,310.0,6.3,5.1
2019-02-17 00:54:00+00:00,311.0,10.6,9.1
2019-02-17 01:00:00+00:00,315.0,11.4,7.8
2019-02-17 01:06:00+00:00,307.0,9.7,7.9
2019-02-17 01:12:00+00:00,303.0,9.4,7.7
2019-02-17 01:18:00+00:00,314.0,8.6,6.3
2019-02-17 01:24:00+00:00,319.0,6.4,5.7
2019-02-17 01:30:00+00:00,332.0,6.3,4.7
2019-02-17 01:36:00+00:00,4.0,5.4,4.1
2019-02-17 01:42:00+00:00,22.0,4.0,2.5
2019-02-17 01:48:00+00:00,32.0,2.7,2.2
2019-02-17 01:54:00+00:00,35.0,2.5,1.7
2019-02-17 02:00:00+00:00,31.0,1.8,1.2
2019-02-17 02:06:00+00:00,19.0,1.7,1.0
2019-02-17 02:12:00+00:00,14.0,1.4,0.6
2019-02-17 02:18:00+00:00,3.0,0.8,0.0
2019-02-17 02:24:00+00:00,3.0,0.4,0.2
2019-02-17 02:30:00+00:00,157.0,0.9,0.8
2019-02-17 02:36:00+00:00,152.0,2.0,1.6
2019-02-17 02:42:00+00:00,150.0,2.3,2.1
2019-02-17 02:48:00+00:00,151.0,2.3,2.1
2019-02-17 02:54:00+00:00,155.0,2.5,2.3
2019-02-17 03:00:00+00:00,156.0,3.5,3.1
2019-02-17 03:06:00+00:00,158.0,3.4,3.1
2019-02-17 03:12:00+00:00,161.0,3.8,3.2
2019-02-17 03:18:00+00:00,158.0,3.9,3.1
2019-02-17 03:24:00+00:00,190.0,3.3,2.0
2019-02-17 03:30:00+00:00,295.0,8.5,4.3
2019-02-17 03:36:00+00:00,303.0,8.8,8.0
2019-02-17 03:42:00+00:00,307.0,8.4,7.5
2019-02-17 03:48:00+00:00,300.0,7.9,7.2
2019-02-17 03:54:00+00:00,300.0,9.0,8.0
2019-02-17 04:00:00+00:00,305.0,8.2,7.5
2019-02-17 04:06:00+00:00,296.0,10.0,7.4
2019-02-17 04:12:00+00:00,299.0,8.8,7.8
2019-02-17 04:18:00+00:00,307.0,8.3,7.2
2019-02-17 04:24:00+00:00,301.0,8.5,7.1
2019-02-17 04:30:00+00:00,297.0,7.8,6.9
2019-02-17 04:36:00+00:00,295.0,6.8,5.0
2019-02-17 04:42:00+00:00,295.0,7.1,6.0
2019-02-17 04:48:00+00:00,295.0,7.5,6.4
2019-02-17 04:54:00+00:00,291.0,8.0,5.7
2019-02-17 05:00:00+00:00,286.0,7.5,6.8
2019-02-17 05:06:00+00:00,287.0,7.4,6.0
2019-02-17 05:12:00+00:00,288.0,7.0,5.5
2019-02-17 05:18:00+00:00,286.0,6.3,4.8
2019-02-17 05:24:00+00:00,284.0,6.5,5.6
2019-02-17 05:30:00+00:00,281.0,6.5,5.3
2019-02-17 05:36:00+00:00,281.0,6.6,5.0
2019-02-17 05:42:00+00:00,276.0,6.2,5.6
2019-02-17 05:48:00+00:00,271.0,6.3,5.5
2019-02-17 05:54:00+00:00,274.0,6.1,5.3
2019-02-17 06:00:00+00:00,279.0,5.7,4.8
2019-02-17 06:06:00+00:00,275.0,5.8,4.7
2019-02-17 06:12:00+00:00,270.0,4.8,3.9
2019-02-17 06:18:00+00:00,263.0,4.7,3.8
2019-02-17 06:24:00+00:00,249.0,3.8,2.8
2019-02-17 06:30:00+00:00,242.0,4.1,2.9
2019-02-17 06:36:00+00:00,253.0,5.2,3.5
2019-02-17 06:42:00+00:00,275.0,5.2,2.3
2019-02-17 06:48:00+00:00,276.0,3.8,2.7
2019-02-17 06:54:00+00:00,321.0,5.2,4.6
2019-02-17 07:00:00+00:00,327.0,5.1,3.7
2019-02-17 07:06:00+00:00,308.0,5.1,4.2
2019-02-17 07:12:00+00:00,297.0,4.7,3.3
2019-02-17 07:18:00+00:00,294.0,4.3,3.5
2019-02-17 07:24:00+00:00,296.0,3.5,2.2
2019-02-17 07:30:00+00:00,281.0,2.6,1.7
2019-02-17 07:36:00+00:00,243.0,2.3,1.4
2019-02-17 07:42:00+00:00,167.0,2.0,1.3
2019-02-17 07:48:00+00:00,148.0,2.7,2.3
2019-02-17 07:54:00+00:00,155.0,3.6,2.8
2019-02-17 08:00:00+00:00,162.0,3.7,2.5
2019-02-17 08:06:00+00:00,158.0,3.7,3.2
2019-02-17 08:12:00+00:00,165.0,3.8,3.1
2019-02-17 08:18:00+00:00,159.0,4.0,3.4
2019-02-17 08:24:00+00:00,156.0,4.6,3.3
2019-02-17 08:30:00+00:00,156.0,4.6,3.4
2019-02-17 08:36:00+00:00,155.0,4.2,3.1
2019-02-17 08:42:00+00:00,154.0,4.0,3.0
2019-02-17 08:48:00+00:00,153.0,4.4,3.2
2019-02-17 08:54:00+00:00,149.0,3.9,2.7
2019-02-17 09:00:00+00:00,149.0,3.9,3.0
2019-02-17 09:06:00+00:00,147.0,3.7,2.8
2019-02-17 09:12:00+00:00,144.0,5.1,3.9
2019-02-17 09:18:00+00:00,147.0,6.0,3.8
2019-02-17 09:24:00+00:00,145.0,5.2,3.9
2019-02-17 09:30:00+00:00,139.0,5.8,4.4
2019-02-17 09:36:00+00:00,138.0,5.2,3.9
2019-02-17 09:42:00+00:00,138.0,5.2,3.9
2019-02-17 09:48:00+00:00,140.0,4.9,3.8
2019-02-17 09:54:00+00:00,145.0,5.2,4.1
2019-02-17 10:00:00+00:00,144.0,4.7,3.3
2019-02-17 10:06:00+00:00,133.0,4.8,3.9
2019-02-17 10:12:00+00:00,126.0,5.1,4.3
2019-02-17 10:18:00+00:00,117.0,5.2,3.7
2019-02-17 10:24:00+00:00,113.0,5.0,4.3
2019-02-17 10:30:00+00:00,127.0,5.2,3.9
2019-02-17 10:36:00+00:00,135.0,5.4,4.2
2019-02-17 10:42:00+00:00,133.0,4.8,3.8
2019-02-17 10:48:00+00:00,122.0,4.9,3.8
2019-02-17 10:54:00+00:00,113.0,4.9,4.2
2019-02-17 11:00:00+00:00,123.0,4.4,3.6
2019-02-17 11:06:00+00:00,126.0,4.1,3.5
2019-02-17 11:12:00+00:00,116.0,4.2,3.4
2019-02-17 11:18:00+00:00,117.0,4.1,3.5
2019-02-17 11:24:00+00:00,106.0,4.5,4.1
2019-02-17 11:30:00+00:00,101.0,5.5,4.7
2019-02-17 11:36:00+00:00,102.0,4.8,3.8
2019-02-17 11:42:00+00:00,106.0,4.9,4.2
2019-02-17 11:48:00+00:00,110.0,4.9,4.0
2019-02-17 11:54:00+00:00,115.0,4.5,3.3
2019-02-17 12:00:00+00:00,113.0,3.8,3.3
2019-02-17 12:06:00+00:00,115.0,4.9,4.3
2019-02-17 12:12:00+00:00,114.0,5.1,4.4
2019-02-17 12:18:00+00:00,121.0,5.6,4.6
2019-02-17 12:24:00+00:00,118.0,5.1,4.2
2019-02-17 12:30:00+00:00,114.0,5.1,4.2
2019-02-17 12:36:00+00:00,115.0,5.1,4.3
2019-02-17 12:42:00+00:00,113.0,5.1,4.1
2019-02-17 12:48:00+00:00,124.0,4.8,4.0
2019-02-17 12:54:00+00:00,139.0,4.2,3.3
2019-02-17 13:00:00+00:00,115.0,4.1,3.3
2019-02-17 13:06:00+00:00,104.0,5.3,4.7
2019-02-17 13:12:00+00:00,126.0,4.7,3.6
2019-02-17 13:18:00+00:00,125.0,4.5,3.1
2019-02-17 13:24:00+00:00,103.0,5.2,4.7
2019-02-17 13:30:00+00:00,102.0,5.4,4.9
2019-02-17 13:36:00+00:00,106.0,5.3,4.6
2019-02-17 13:42:00+00:00,102.0,4.7,4.3
2019-02-17 13:48:00+00:00,94.0,5.5,5.0
2019-02-17 13:54:00+00:00,98.0,5.7,5.0
2019-02-17 14:00:00+00:00,99.0,5.4,5.1
2019-02-17 14:06:00+00:00,103.0,5.8,5.1
2019-02-17 14:12:00+00:00,108.0,5.4,4.7
2019-02-17 14:18:00+00:00,108.0,5.5,4.9
2019-02-17 14:24:00+00:00,103.0,5.5,4.9
2019-02-17 14:30:00+00:00,101.0,5.7,5.0
2019-02-17 14:36:00+00:00,103.0,5.1,4.4
2019-02-17 14:42:00+00:00,101.0,5.3,4.7
2019-02-17 14:48:00+00:00,97.0,5.7,4.6
